,ID,Status,Created At,Text,Polarity,Polarity Strength
0,1291014102702125058,tweet,2020-08-05 14:12:02,Housing Development Finance Corporation Limited - Updates: Housing Development Finance Corporation Limited has informed the Exchange regarding 'Qualified institutions placement of equity shares and non-convertible debentures simultaneously with warrants… https://t.co/NOGx0Yxn3G,-1,-0.07142857142857142
1,1290979141810917378,tweet,2020-08-05 11:53:07,"The Housing Development Finance Corporation Limited, popularly called HDFC Bank, was set up in India in the month of August in the year 1994 with the name “HDFC Bank Limited”.  Click the link below to know more about HDFC Bank, India. https://t.co/WZl4Oushqc #hdfcbank #India",1,0.2392857142857143
2,1290972433785085952,tweet,2020-08-05 11:26:27,"Housing Development Finance Corporation (HDFC) likely to launch ₹ 14,000 crore fund-raising program today.  The hybrid fundraising program includes qualified institutional placement of ₹ 10,000 crore of NCD plus warrants and ₹ 4,000 crore of warrants.  1/2 https://t.co/Ux29WXjUb5",0,0.0
3,1290813490609840128,retweet,2020-08-05 00:54:52,India's micro-housing sector has got a boost with US-based Development Finance Corporation (DFC) taking exposure in Delhi-based startup Aviom India Housing Finance.  https://t.co/grGwjazMta,0,0.0
4,1290726373376643074,retweet,2020-08-04 19:08:42,India's micro-housing sector has got a boost with US-based Development Finance Corporation (DFC) taking exposure in Delhi-based startup Aviom India Housing Finance.  https://t.co/grGwjazMta,0,0.0
5,1290718541507788801,retweet,2020-08-04 18:37:35,India's micro-housing sector has got a boost with US-based Development Finance Corporation (DFC) taking exposure in Delhi-based startup Aviom India Housing Finance.  https://t.co/grGwjazMta,0,0.0
6,1290716344225107968,retweet,2020-08-04 18:28:51,India's micro-housing sector has got a boost with US-based Development Finance Corporation (DFC) taking exposure in Delhi-based startup Aviom India Housing Finance.  https://t.co/grGwjazMta,0,0.0
7,1290712102777303040,tweet,2020-08-04 18:12:00,India's micro-housing sector has got a boost with US-based Development Finance Corporation (DFC) taking exposure in Delhi-based startup Aviom India Housing Finance.  https://t.co/grGwjazMta,0,0.0
8,1290685441167880193,tweet,2020-08-04 16:26:03,Housing Development Finance Corporation Limited - Analysts/Institutional Investor Meet/Con. Call Updates: Housing Development Finance Corporation Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. Call Updates...... https://t.co/AEGkkRFbfx,-1,-0.07142857142857142
9,1290682041571241986,tweet,2020-08-04 16:12:33,#HDFC #Analysts/Institutional Investor Meet/Con. Call Updates Housing Development Finance Corporation Limited has informed the Exchange about Analysts/Institutional Investor Meet/Con. https://t.co/AWf8LtZqag,-1,-0.07142857142857142
10,1290517158368169984,tweet,2020-08-04 05:17:21,@latha_venkatesh HDFC bank is going through transitional change of guard after 25 years since Housing Development &amp; Finance Corporation to leading retail lenders. This is a time when all segments will be assessed by an outside banker. Let experts wait &amp; see for a reasonable time.,1,0.1
11,1289985578440593411,tweet,2020-08-02 18:05:03,"Housing Development Finance Corporation Limited - Updates: Housing Development Finance Corporation Limited has informed the Exchange regarding 'Intimation under SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 '....... https://t.co/tQEGFYfRZG",-1,-0.07142857142857142
12,1289981918654500864,retweet,2020-08-02 17:50:30,Housing Development Finance Corporation Ltd ( #HDFC - #nifty50 #NiftyBank )   Visit https://t.co/LiHfhN0rrt for detailed multi-time frame analyses &amp; commentary on #Elliottwave analysis   Join Cyclewave for more trade ideas at Discord - https://t.co/u3Zs6zjsH7 https://t.co/x77P0XBUB6,1,0.45
13,1289562295031361536,tweet,2020-08-01 14:03:04,Housing Development Finance Corporation Limited - Copy of Newspaper Publication: Housing Development Finance Corporation Limited has informed the Exchange about Copy of Newspaper Publication containing Un-audited Financial Statement of the Corporation… https://t.co/9frO9Vzxzg,-1,-0.047619047619047616
14,1289464633003094016,tweet,2020-08-01 07:35:00,Housing Development Finance Corporation Ltd ( #HDFC - #nifty50 #NiftyBank )   Visit https://t.co/LiHfhN0rrt for detailed multi-time frame analyses &amp; commentary on #Elliottwave analysis   Join Cyclewave for more trade ideas at Discord - https://t.co/u3Zs6zjsH7 https://t.co/x77P0XBUB6,1,0.45
15,1289057417443991553,tweet,2020-07-31 04:36:52,#HDFC Housing Development Finance Corporation (HDFC) share price declined nearly 3 percent on July 31 after company declared its June quarter numbers day before.,1,0.1
16,1288813518590967816,tweet,2020-07-30 12:27:42,"Housing Development Finance Corporation reported a 4.7 cent drop in standalone net profit in the first quarter of the fiscal at ₹3,051.52 crore on mounting provisions. Its net profit was ₹3,202.1 crore a year ago. https://t.co/KP2a65AL4o",1,0.08333333333333333
17,1288755096856088576,tweet,2020-07-30 08:35:33,"Housing Development Finance Corporation Limited - Outcome of Board Meeting: Housing Development Finance Corporation Limited has informed the Exchange regarding Board meeting held on July 30, 2020....... https://t.co/SSQf661hUp",-1,-0.07142857142857142
18,1288755094826020865,tweet,2020-07-30 08:35:33,"Housing Development Finance Corporation Limited - Financial Result Updates: Housing Development Finance Corporation Limited has submitted to the Exchange, the financial results for the period ended June 30, 2020....... https://t.co/yoEa995S4B",-1,-0.03571428571428571
19,1287782554431393798,retweet,2020-07-27 16:11:01,@mimalik_0 @ajmalkazmi6 @AnasGabbar @SaveZiddi @ISRARTYAGI8 @Hindustaniazhar @Ankit_voice @UmeshCh94789158 @Adv_Puja_Mishra @MuftiWahidSdy @BajpaiPunPrasun @VOICEOFRG @Ravishndtvv @prof_shak @IYC Housing development finance corporation,0,0.0
20,1287780837266604033,tweet,2020-07-27 16:04:12,@mimalik_0 @ajmalkazmi6 @AnasGabbar @SaveZiddi @ISRARTYAGI8 @Hindustaniazhar @Ankit_voice @UmeshCh94789158 @Adv_Puja_Mishra @MuftiWahidSdy @BajpaiPunPrasun @VOICEOFRG @Ravishndtvv @prof_shak @IYC Housing development finance corporation,0,0.0
