,ID,Status,Created At,Text,Polarity,Polarity Strength
0,1291021457309433856,tweet,2020-08-05 14:41:16,IndiaBulls Housing Finance Stock News Latest - Intraday Tips for August ... https://t.co/h4E1Txc56T via @YouTube   #nifty50 #nifty #NSE #intradaystocks #intraday  #sensex #sharemarket #shares #StocksPrice #StocksInFocus #stocks #stocksinnews #indiabullshousing,1,0.5
1,1290937409635602435,tweet,2020-08-05 09:07:17,Share price of Indiabulls Housing Finance Ltd.  jumps  as Sensex  gains  415.45 points https://t.co/4F6a49I2oc   #WallStreet #StockMarket #Business #Economy,0,0.0
2,1290858146093838337,tweet,2020-08-05 03:52:19,@RenukaJain6 Can you plz tel your view on Indiabulls housing finance ?,0,0.0
3,1290818058488094720,tweet,2020-08-05 01:13:02,Indiabulls Housing Finance Ltd. shares  gain  1.73% as Sensex  rises https://t.co/N9VTyDVhy9   #WallStreet #StockMarket #Business #Economy,0,0.0
4,1290735203673976832,retweet,2020-08-04 19:43:47,"Indiabulls Housing Finance,  #didyouknow #trading #charts #nse #indiabulls #profitidea   Bullish Pin bar candlestick pattern has been formed. @varun23oct @Dishantsingla2 @imsarthakgarg_ https://t.co/B0vbKu6RG7",0,0.0
5,1290730737436692481,tweet,2020-08-04 19:26:03,"Indiabulls Housing Finance,  #didyouknow #trading #charts #nse #indiabulls #profitidea   Bullish Pin bar candlestick pattern has been formed. @varun23oct @Dishantsingla2 @imsarthakgarg_ https://t.co/B0vbKu6RG7",0,0.0
6,1290696369473191938,tweet,2020-08-04 17:09:29,IndiaBulls Housing Finance Stock News Latest - Intraday Tips for August ... https://t.co/nmkNvvtoDA via @YouTube   #nifty50 #nifty #NSE #intradaystocks #intraday #stockstowatch  #stockstobuy #indibulls #sensex #sharemarket #shares #StocksPrice #StocksInFocus #stocks #stocksinnews,1,0.5
7,1290600383883046914,retweet,2020-08-04 10:48:04,"Indiabulls Housing Finance is in talks with investors to raise further funds against its loans to real estate developers, as well as portfolios of retail loans. Read more at https://t.co/Uq9qJdYy9m https://t.co/lJZneRpqyo",1,0.2333333333333333
8,1290595928143953920,tweet,2020-08-04 10:30:22,"Indiabulls Housing Finance is in talks with investors to raise further funds against its loans to real estate developers, as well as portfolios of retail loans. Read more at https://t.co/Uq9qJdYy9m https://t.co/lJZneRpqyo",1,0.2333333333333333
9,1290574898830561281,tweet,2020-08-04 09:06:48,"Indiabulls Housing Finance seeks to sell Rs10,000-crore builder loans https://t.co/ANj05oYhRM",0,0.0
10,1290270076885544960,tweet,2020-08-03 12:55:33,"Indiabulls Housing Finance Limited - Updates: Indiabulls Housing Finance Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57(1) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that… https://t.co/W5cpHmy0RQ",-1,-0.07142857142857142
11,1290181199093145600,tweet,2020-08-03 07:02:22,@RudraVS RBI/Central Government affidavit to Delhi HC in a petition filed against India Bulls Housing Finance. No clean chit. Investigation hampered due to Covid.  https://t.co/sNtPmIRMWy,-1,-0.15416666666666667
12,1290153595367612419,retweet,2020-08-03 05:12:41,"Senior management of Indiabulls Housing Finance to take voluntary pay cuts up to an avg of 35% for current FY.  Sameer Gehlaut, Chairman, will be drawing NIL salary &amp; Gagan Banga VC, MD &amp; CEO has opted to take 75% cut on his salary. #IndiabullsHousing https://t.co/cnDefCjHWM",0,0.0
13,1289937287795445760,tweet,2020-08-02 14:53:09,@sanjiv_bhasin Sir please advice on astrazeneca. Further please about indiabulls housing finance. I can hold both for six months,0,0.0
14,1289821410647371778,tweet,2020-08-02 07:12:42,Some played in Cash and Masters Played in Option. Overall Indiabulls Housing Finance was a jackpot for all of us. Enroll for the Batch 25 and get the complimentary access to all the channels.   Talk to us Team now @StockPhoenixTeam. https://t.co/JzAL7lsb80,1,0.15
15,1289821400857899008,tweet,2020-08-02 07:12:40,Lot of discussion is going on around the stock Indiabulls Housing Finance. https://t.co/fRVqmoH730,0,0.0
16,1289821396391034881,tweet,2020-08-02 07:12:39,Indiabulls Housing Finance even hit LC. Look at the move once it is crossed 185 Levels. Closing above 190 by end of the day will give bullish move for Monday. https://t.co/psNZv2GEDm,0,0.0
17,1289772888828948480,tweet,2020-08-02 03:59:54,@MadhusudanKela @connectgurmeet  Is the Beginning Of the End of Good Days for Housing Finance Companies. Lic Housing PNB housing Can Fin Homea Indiabulls Housing,1,0.7
18,1289741240754470912,tweet,2020-08-02 01:54:08,IndiaBulls Housing Finance Intraday Tips for August 3 - Best Stocks To B... https://t.co/eIV9WzmTFk via @YouTube  #INTRADAY #intradaystocktips #intradaytips #NSE #stocks #StocksToTrade #stockstowatch #StockMarket #muthootfinance #intradaytradingtips #indiabulls,1,1.0
19,1289456748974100482,tweet,2020-08-01 07:03:40,Watchlist Call : Indiabulls housing Finance is expected to hit 190 after 185 Levels.  - Just watch the show. https://t.co/rsQ1vzK7L1,-1,-0.1
20,1289451359733874688,tweet,2020-08-01 06:42:15,@SandeepKrJainTS Indiabulls Housing Finance sir😂,0,0.0
21,1289435872773857280,retweet,2020-08-01 05:40:43,"@WeekendInvestng Pseudo ITC twitter chairman 😂😂😂, I am also blocked by twitter Chairman of Indiabulls housing finance last year 🤣🤣",0,0.0
22,1289257786652598273,retweet,2020-07-31 17:53:04,Top Losers at the Stock Market Today (31 July 2020)  1. Cholamandalam Finance 2. Future Retail  3. Indiabulls Housing Finance 4. IDBI Bank 5. Edelweiss 6. TVS Motor 7. HPCL 8. NMDC 9. Adani Transmission 10. Manappuram Finance  Jubilant Foodworks &amp; Eicher Motors were other losers. https://t.co/jSlbNG6Xyo,-1,-0.0050000000000000044
23,1289154988401258496,tweet,2020-07-31 11:04:35,Top Losers at the Stock Market Today (31 July 2020)  1. Cholamandalam Finance 2. Future Retail  3. Indiabulls Housing Finance 4. IDBI Bank 5. Edelweiss 6. TVS Motor 7. HPCL 8. NMDC 9. Adani Transmission 10. Manappuram Finance  Jubilant Foodworks &amp; Eicher Motors were other losers. https://t.co/jSlbNG6Xyo,-1,-0.0050000000000000044
24,1288834228629594112,tweet,2020-07-30 13:50:00,#IBULHSGFIN - Indiabulls Housing Finance Ltd.  - TradingView - https://t.co/UUxHgK1ng9,0,0.0
25,1288833855592439808,tweet,2020-07-30 13:48:31,Indiabulls Housing Finance Ltd.  - #IBULHSGFIN chart https://t.co/84R4xBr65a,0,0.0
26,1288782384033218560,tweet,2020-07-30 10:23:59,Top Losers at the Stock Market Today (30 July 2020)  1. Manappuram Finance 2. BPCL  3. Indiabulls Housing Finance  4. Shriram Transport 5. IndusInd Bank  6. AU Small Finance 7. SRF  8. IOC (Indian Oil Corp) 9. RBL Bank  10. BHEL   IDFC First Bank and Ashok Leyland also fell. https://t.co/KiPw4lczQi,1,0.075
27,1288735995937005568,tweet,2020-07-30 07:19:39,They are on there way. Bharti Airtel AND Indiabulls housing finance,0,0.0
28,1288689859649929216,tweet,2020-07-30 04:16:19,"🔴Ban List🔴  🔸In Ban: Idea   🔹Out of Ban: Canara Bank, Indiabulls Housing Finance, IndusInd Bank.",0,0.0
29,1288673846346674178,tweet,2020-07-30 03:12:42,"Nifty Bank July futures shed 15% and 1.6 lakh shares in Open Interest  Nifty Bank Rollovers across all series at 50%  Exit F&amp;O Ban: Canara Bank, IndiaBulls Housing Finance, IndusInd Bank Remains In F&amp;O Ban: Vodafone Idea",0,0.0
30,1288656893297037312,tweet,2020-07-30 02:05:20,"Ban List F&amp;O  --In Ban:  Idea  --Out of Ban: Canara Bank, Indiabulls Housing Finance, IndusInd Bank",0,0.0
31,1288410825166712832,tweet,2020-07-29 09:47:32,"Indiabulls Housing Finance Limited - Shareholders meeting: Indiabulls Housing Finance Limited has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on July 29, 2020. Further, the company has submitted the Exchange a copy… https://t.co/ukA8L4BofV",1,0.048095238095238094
32,1288405194338779136,tweet,2020-07-29 09:25:10,"#IBULHSGFIN #Shareholders meeting Indiabulls Housing Finance Limited has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on July 29, 2020. https://t.co/SgLYfGDG5c",1,0.10396825396825396
33,1288401897842335744,tweet,2020-07-29 09:12:04,"IBULHSGFIN - Outcome Of Extraordinary General Meeting Of The Members Of Indiabulls Housing Finance Limited Held On Wednesday, July #Part1 https://t.co/33dtTTTkbX",1,0.10396825396825396
34,1288062413493817344,tweet,2020-07-28 10:43:05,"Indiabulls Housing Finance Limited - Related Party Transactions: Indiabulls Housing Finance Limited has informed the Exchange about related Party Transactions on consolidated basis, in the format specified in the accounting standards for the half-year… https://t.co/v9OfJeyp8C",-1,-0.03571428571428571
35,1287828707894165504,tweet,2020-07-27 19:14:25,Indiabulls Housing can break the flag soon.  #trading #forex #bitcoin #trader #money #investing #cryptocurrency #investment #stockmarket #stocks #business #crypto #invest  #entrepreneur #forexsignals #investor #btc #tradingforex #daytrader #finance #daytrading #trade #success https://t.co/ycFqjXQkem,1,0.3
